supplier_id,invoice_amount,days_to_pay
1071,413.48,33.0
1821,833.6,52.0
1904,375.44,49.0
1398,337.55,46.0
1815,588.14,46.0
1403,250.75,34.0
1674,471.77,59.0
1250,757.5,40.0
1868,314.61,43.0
1194,262.16,34.0
1571,320.1,31.0
1609,607.8,45.0
1929,634.97,42.0
1867,438.49,32.0
1866,581.99,26.0
1584,666.83,27.0
1221,714.48,52.0
1630,470.44,34.0
1181,223.82,37.0
1895,401.49,55.0
1729,448.78,29.0
1255,468.93,33.0
1907,477.46,32.0
1087,634.27,56.0
1872,652.93,60.0
1786,479.4,48.0
1491,631.82,48.0
1335,542.92,34.0
1537,507.74,59.0
1406,608.79,43.0
1632,508.67,49.0
1288,746.94,39.0
1361,327.39,37.0
1440,438.18,57.0
1029,484.82,45.0
1918,552.73,55.0
1713,652.16,43.0
1893,497.07,32.0
1547,329.33,34.0
1636,601.1,41.0
1222,590.6,34.0
1746,266.98,29.0
1123,499.54,52.0
1981,309.18,35.0
1682,420.24,41.0
1997,391.66,43.0
1961,597.11,34.0
1692,514.02,55.0
1214,345.73,29.0
1117,605.61,43.0
1226,327.94,42.0
1890,539.61,39.0
1443,402.32,27.0
1548,456.12,49.0
1828,560.51,47.0
1607,562.57,33.0
1631,660.44,47.0
1436,490.13,44.0
1011,536.77,27.0
1121,447.47,31.0
1546,521.84,51.0
1488,552.74,43.0
1250,488.2,34.0
1578,283.55,31.0
1481,539.78,35.0
1549,543.75,36.0
1279,418.38,32.0
1741,345.87,23.0
1336,677.11,51.0
1167,558.97,50.0
1960,472.51,27.0
1952,363.56,41.0
1327,401.38,31.0
1245,656.31,37.0
1590,516.52,37.0
1625,433.93,36.0
1300,561.16,60.0
1728,402.27,36.0
1199,680.1,32.0
1892,662.34,32.0
1499,444.01,50.0
1863,424.56,23.0
1753,185.82,32.0
1012,322.21,54.0
1365,339.26,42.0
1718,516.22,42.0
1773,460.85,61.0
1096,338.56,42.0
1070,466.26,33.0
1992,560.64,37.0
1814,563.34,29.0
1860,272.04,53.0
1741,484.61,46.0
1356,334.0,51.0
1811,608.21,52.0
1543,594.1,36.0
1249,392.24,31.0
1253,408.07,39.0
1770,444.65,31.0
1181,229.66,42.0
1851,540.32,51.0
1973,467.26,38.0
1987,616.42,41.0
1165,368.19,39.0
1003,425.71,48.0
1462,319.22,33.0
1144,379.49,18.0
1164,358.16,45.0
1343,619.52,50.0
1997,416.21,44.0
1873,514.9,34.0
1104,454.31,29.0
1547,347.66,45.0
1313,479.8,41.0
1168,571.89,39.0
1519,355.07,58.0
1962,597.09,31.0
1925,398.03,58.0
1597,442.04,40.0
1435,563.68,22.0
1608,420.39,38.0
1511,504.51,50.0
1408,462.24,36.0
1435,515.52,25.0
1314,214.31,38.0
1541,280.44,31.0
1612,573.92,45.0
1578,624.46,48.0
1899,390.74,29.0
1860,470.72,33.0
1952,535.37,48.0
1062,583.19,31.0
1031,256.68,29.0
1598,393.68,28.0
1210,460.09,44.0
1462,584.38,43.0
1562,799.81,33.0
1574,472.64,40.0
1079,331.16,55.0
1342,548.27,30.0
1231,658.52,20.0
1877,512.96,45.0
1612,391.2,39.0
1128,614.96,33.0
1018,579.63,47.0
1356,376.87,48.0
1418,545.77,18.0
1958,619.67,33.0
1605,641.83,63.0
1080,492.03,46.0
1614,457.03,47.0
1880,647.27,52.0
1665,354.78,40.0
1780,552.63,48.0
1117,335.6,47.0
1853,627.85,45.0
1493,469.03,37.0
1790,652.23,42.0
1491,558.97,34.0
1874,353.21,40.0
1224,670.96,28.0
1986,686.15,32.0
1418,605.87,37.0
1779,408.61,31.0
1136,463.28,35.0
1225,517.45,38.0
1333,415.55,44.0
1228,703.08,49.0
1322,517.32,35.0
1107,175.6,53.0
1811,540.72,49.0
1444,458.22,45.0
1916,491.01,42.0
1006,455.77,43.0
1127,596.85,52.0
1352,634.36,52.0
1994,533.97,53.0
1266,459.28,40.0
1684,495.04,46.0
1927,502.35,53.0
1213,403.71,34.0
1246,569.47,37.0
1617,555.21,40.0
1594,684.85,49.0
1803,650.64,49.0
1373,417.72,38.0
1420,598.44,25.0
1714,385.89,42.0
1040,583.51,31.0
1716,438.01,25.0
1347,377.21,27.0
1560,533.61,43.0
1142,179.05,54.0
1140,289.88,40.0
1564,478.7,42.0
1106,509.89,52.0
1032,455.68,25.0
1199,310.47,45.0
1118,401.85,40.0
1799,546.95,46.0
1228,569.81,35.0
1629,498.05,32.0
1687,638.82,41.0
1963,547.69,56.0
1184,410.31,49.0
1829,466.34,35.0
1849,331.66,27.0
1214,487.02,23.0
1732,633.45,53.0
1129,582.23,30.0
1844,668.24,37.0
1271,463.65,53.0
1757,661.53,24.0
1634,476.8,55.0
1007,676.59,37.0
1402,497.38,29.0
1927,584.87,38.0
1578,677.01,33.0
1626,476.79,44.0
1368,526.21,34.0
1799,654.66,21.0
1616,484.04,38.0
1980,341.49,26.0
1536,757.16,42.0
1052,443.63,28.0
1246,519.05,35.0
1336,638.72,42.0
1280,426.98,38.0
1032,379.06,43.0
1798,530.45,47.0
1547,284.83,28.0
1342,465.45,39.0
1890,529.4,7.0
1238,467.61,42.0
1491,314.79,37.0
1728,691.3,30.0
1176,512.42,43.0
1043,671.74,52.0
1303,468.8,35.0
1669,394.4,31.0
1268,532.3,42.0
1682,474.11,27.0
1732,358.67,33.0
1399,676.37,52.0
1741,425.33,41.0
1602,279.17,21.0
1921,659.38,22.0
1970,439.48,42.0
1430,427.06,49.0
1420,288.15,24.0
1130,708.91,44.0
1409,345.26,53.0
1737,507.01,59.0
1224,609.51,43.0
1142,550.61,45.0
1577,492.84,19.0
1539,295.8,61.0
1124,402.83,34.0
1211,522.54,31.0
1933,405.54,37.0
1427,524.4,55.0
1436,581.81,62.0
1591,615.5,41.0
1237,352.86,50.0
1643,763.6,40.0
1327,592.1,30.0
1811,499.79,55.0
1118,630.74,34.0
1045,783.85,55.0
1083,327.35,53.0
1793,472.97,46.0
1351,214.59,58.0
1012,523.12,62.0
1636,543.85,38.0
1836,495.3,32.0
1171,421.46,21.0
1233,254.06,62.0
1180,544.82,36.0
1050,674.65,51.0
1780,429.08,33.0
1680,552.81,55.0
1394,311.82,33.0
1932,554.87,28.0
1827,452.79,38.0
1799,408.51,35.0
1428,408.76,46.0
1273,452.77,39.0
1860,545.89,46.0
1206,342.54,37.0
1147,452.35,33.0
1299,495.02,34.0
1931,368.12,60.0
1452,715.6,42.0
1999,397.58,20.0
1548,419.67,35.0
1672,382.6,41.0
1977,715.82,58.0
1382,566.35,50.0
1786,387.61,31.0
1946,632.75,64.0
1799,524.08,40.0
1617,530.87,52.0
1533,458.66,28.0
1232,410.07,16.0
1633,540.53,26.0
1128,434.59,7.0
1821,718.01,61.0
1728,347.69,42.0
1659,684.34,31.0
1569,486.64,45.0
1930,535.89,42.0
1236,599.98,46.0
1581,424.37,52.0
1965,603.71,37.0
1700,175.09,31.0
1753,413.6,48.0
1574,389.11,48.0
1484,349.58,41.0
1240,474.21,62.0
1956,546.29,36.0
1696,584.32,31.0
1770,528.91,44.0
1740,420.12,33.0
1222,544.28,45.0
1098,514.91,32.0
1758,612.33,36.0
1556,593.23,59.0
1910,503.66,36.0
1272,392.33,32.0
1398,421.65,52.0
1516,434.03,29.0
1981,462.17,33.0
1429,532.17,46.0
1522,585.82,49.0
1959,493.87,52.0
1347,501.93,33.0
1909,517.2,46.0
1550,438.09,35.0
1450,388.95,34.0
1950,289.35,52.0
1041,416.58,35.0
1714,556.78,43.0
1093,415.65,42.0
1485,471.46,29.0
1516,555.97,50.0
1563,562.48,46.0
1149,370.46,20.0
1716,619.65,43.0
1811,635.28,32.0
1498,364.42,51.0
1370,401.14,26.0
1980,642.93,36.0
1698,482.38,44.0
1484,233.63,41.0
1664,332.04,48.0
1382,470.08,25.0
1627,360.43,57.0
1660,450.39,45.0
1731,503.89,54.0
1191,675.47,49.0
1744,465.15,40.0
1835,628.71,27.0
1220,671.45,34.0
1046,672.12,56.0
1126,534.17,54.0
1802,264.41,34.0
1726,555.3,12.0
1006,625.81,38.0
1695,490.27,37.0
1115,709.35,38.0
1563,603.18,45.0
1365,568.19,49.0
1045,630.37,50.0
1392,540.0,44.0
1953,200.86,22.0
1022,440.1,37.0
1130,643.66,63.0
1126,403.09,44.0
1444,473.18,44.0
1776,374.62,44.0
1308,714.07,44.0
1707,701.78,16.0
1432,393.94,38.0
1472,517.68,40.0
1965,418.34,53.0
1047,573.79,40.0
1890,561.16,24.0
1081,597.4,44.0
1108,539.83,32.0
1262,852.25,28.0
1866,376.65,32.0
1030,294.73,45.0
1357,452.83,53.0
1567,311.84,45.0
1479,320.9,46.0
1866,379.84,45.0
1188,389.34,41.0
1987,385.45,47.0
1004,562.19,16.0
1285,439.26,41.0
1789,478.46,30.0
1656,607.31,52.0
1393,408.04,39.0
1454,468.25,40.0
1707,543.89,25.0
1425,267.01,50.0
1026,213.81,46.0
1126,541.53,46.0
1134,559.04,32.0
1534,747.71,32.0
1330,518.97,42.0
1628,598.37,33.0
1391,476.54,44.0
1007,535.67,18.0
1612,700.07,35.0
1260,245.12,58.0
1198,549.63,44.0
1597,756.27,42.0
1739,533.84,60.0
1385,698.07,17.0
1471,424.49,32.0
1178,496.15,36.0
1449,504.02,49.0
1239,233.89,49.0
1523,359.82,31.0
1814,368.37,50.0
1745,598.65,36.0
1182,604.66,52.0
1793,538.88,30.0
1357,598.89,39.0
1375,480.3,35.0
1940,644.23,51.0
1701,501.05,35.0
1837,506.94,40.0
1726,468.13,45.0
1769,582.13,45.0
1537,449.46,49.0
1781,617.17,42.0
1081,364.14,36.0
1357,368.13,37.0
1184,582.49,40.0
1287,489.37,42.0
1061,445.53,39.0
1882,606.81,40.0
1506,427.13,25.0
1461,475.98,47.0
1029,667.91,42.0
1908,684.7,50.0
1935,688.69,40.0
1030,466.14,23.0
1292,647.68,36.0
1172,386.13,38.0
1613,391.17,47.0
1127,217.95,19.0
1085,700.74,40.0
1314,396.32,45.0
1027,484.82,33.0
1121,390.76,41.0
1250,583.42,34.0
1572,454.92,33.0
1402,343.42,36.0
1682,553.0,33.0
1442,327.95,47.0
1271,399.51,33.0
1836,247.17,31.0
1811,329.13,58.0
1112,521.42,50.0
1705,264.26,21.0
1393,322.26,32.0
1942,499.72,42.0
1018,434.77,43.0
1851,739.04,25.0
1604,720.07,52.0
1728,395.85,48.0
1464,566.86,45.0
1690,589.91,54.0
1908,428.3,45.0
1190,320.54,44.0
1492,498.52,56.0
1911,479.26,51.0
1948,447.71,32.0
1162,553.08,46.0
1611,409.91,33.0
1698,361.76,45.0
1294,513.09,45.0
1578,546.32,26.0
1072,358.8,39.0
1743,611.37,43.0
1700,287.54,36.0
1561,430.63,43.0
1308,469.04,48.0
1301,423.65,40.0
1307,432.19,42.0
1123,724.53,54.0
1668,397.89,45.0
1260,792.95,42.0
1194,552.46,30.0
1841,511.05,47.0
1350,557.15,43.0
1842,803.59,53.0
1767,380.77,40.0
1976,365.55,22.0
1935,409.42,23.0
1488,503.86,47.0
1199,292.91,34.0
1883,502.68,44.0
1507,703.23,41.0
1897,518.17,38.0
1579,464.88,39.0
1445,425.82,31.0
1079,607.82,40.0
1744,400.9,34.0
1697,721.57,36.0
1616,732.0,37.0
1468,530.81,38.0
1836,498.62,49.0
1441,623.68,39.0
1930,631.38,50.0
1653,403.28,55.0
1910,436.81,49.0
1901,341.32,45.0
1271,549.09,43.0
1342,580.0,49.0
1123,338.01,41.0
1222,445.38,50.0
1489,338.33,46.0
1685,392.14,36.0
1702,566.12,49.0
1651,411.98,41.0
1296,463.9,39.0
1118,304.72,35.0
1786,522.44,42.0
1075,494.69,50.0
1620,412.52,49.0
1630,477.32,44.0
1972,521.64,46.0
1880,402.22,53.0
1257,322.85,39.0
1531,716.67,29.0
1630,424.01,53.0
1350,488.39,35.0
1648,621.3,33.0
1276,923.49,22.0
1254,350.66,46.0
1263,553.98,24.0
1678,415.09,32.0
1676,435.35,46.0
1028,413.57,47.0
1466,364.92,33.0
1034,495.05,39.0
1748,323.06,31.0
1293,613.62,35.0
1601,506.6,43.0
1202,550.69,35.0
1739,444.06,38.0
1930,455.94,25.0
1067,534.51,51.0
1130,360.31,45.0
1876,457.04,48.0
1110,396.85,53.0
1523,393.13,32.0
1287,246.82,36.0
1686,660.72,21.0
1830,417.62,71.0
1665,639.61,39.0
1042,628.26,50.0
1874,345.68,28.0
1716,369.39,50.0
1683,807.26,59.0
1293,710.11,39.0
1284,496.22,30.0
1822,530.88,39.0
1563,424.3,18.0
1626,551.88,40.0
1018,413.94,48.0
1506,256.12,40.0
1546,341.41,37.0
1047,502.53,45.0
1744,364.27,46.0
1218,491.93,23.0
1621,371.04,41.0
1765,406.12,64.0
1187,602.38,27.0
1030,529.7,39.0
1258,498.84,59.0
1674,605.48,51.0
1343,557.67,35.0
1307,673.59,42.0
1070,444.82,40.0
1306,448.44,33.0
1567,343.87,39.0
1098,448.52,37.0
1020,615.77,41.0
1896,656.0,33.0
1619,615.24,27.0
1564,284.7,40.0
1005,629.98,57.0
1230,279.38,41.0
1993,607.77,37.0
1081,455.87,48.0
1957,584.3,38.0
1216,340.11,59.0
1334,640.54,40.0
1558,324.2,47.0
1863,419.79,32.0
1873,380.23,45.0
1752,289.49,43.0
1689,511.34,39.0
1593,716.73,35.0
1798,820.03,34.0
1703,511.66,43.0
1924,634.0,46.0
1654,527.85,39.0
1825,559.87,43.0
1790,458.94,40.0
1933,523.41,41.0
1552,564.5,38.0
1458,430.58,40.0
1782,490.7,67.0
1086,492.99,43.0
1514,599.17,46.0
1722,372.08,44.0
1512,493.81,37.0
1983,729.44,53.0
1586,639.69,37.0
1477,661.9,51.0
1497,502.93,37.0
1906,538.52,30.0
1955,620.27,44.0
1742,687.23,29.0
1448,265.81,45.0
1587,342.15,28.0
1259,657.13,37.0
1536,466.77,26.0
1199,419.39,68.0
1462,349.5,23.0
1938,433.4,40.0
1093,331.72,51.0
1935,750.93,50.0
1351,497.31,49.0
1107,493.05,37.0
1354,570.57,54.0
1468,615.48,49.0
1094,613.51,42.0
1867,628.83,42.0
1090,424.3,37.0
1043,464.26,31.0
1455,592.28,52.0
1954,436.71,53.0
1383,499.39,31.0
1022,547.85,38.0
1701,594.22,39.0
1022,286.68,40.0
1233,585.77,41.0
1697,471.95,49.0
1310,584.89,33.0
1416,593.23,32.0
1332,692.95,52.0
1574,662.41,35.0
1102,661.59,27.0
1499,673.24,35.0
1827,534.97,37.0
1482,503.86,56.0
1188,604.74,49.0
1847,587.85,51.0
1459,462.91,48.0
1188,548.58,49.0
1350,495.79,33.0
1580,397.53,38.0
1113,654.86,30.0
1103,506.62,38.0
1619,745.84,47.0
1507,304.94,41.0
1344,433.19,53.0
1020,503.92,29.0
1386,636.49,45.0
1943,547.94,28.0
1777,537.26,41.0
1854,364.73,47.0
1208,361.17,38.0
1681,538.7,46.0
1482,336.31,30.0
1472,436.17,23.0
1705,560.11,46.0
1858,382.12,57.0
1941,692.64,30.0
1392,646.87,52.0
1634,311.43,40.0
1688,388.12,27.0
1515,225.71,29.0
1187,406.09,40.0
1345,591.97,36.0
1351,450.33,27.0
1540,555.3,23.0
1597,317.32,32.0
1046,595.76,42.0
1076,433.39,40.0
1342,501.46,35.0
1190,488.86,42.0
1542,347.41,50.0
1818,361.63,44.0
1680,616.14,39.0
1035,547.88,49.0
1756,626.01,30.0
1423,538.96,38.0
1350,517.16,38.0
1187,292.88,28.0
1526,467.56,36.0
1333,496.71,19.0
1482,734.37,59.0
1215,582.43,31.0
1157,684.33,56.0
1925,571.7,40.0
1666,414.64,46.0
1240,514.05,35.0
1295,528.35,42.0
1461,387.3,47.0
1044,453.87,47.0
1494,475.31,48.0
1970,692.67,36.0
1174,250.31,35.0
1345,644.7,24.0
1055,387.58,45.0
1565,335.35,51.0
1340,641.59,56.0
1776,587.83,43.0
1885,650.54,32.0
1750,596.08,23.0
1832,747.18,50.0
1107,567.05,22.0
1709,481.22,37.0
1896,541.15,38.0
1213,649.22,39.0
1498,406.47,40.0
1757,421.77,41.0
1396,462.92,16.0
1549,247.45,40.0
1496,516.57,18.0
1172,273.66,47.0
1104,506.37,34.0
1551,603.83,18.0
1478,442.77,32.0
1398,701.25,34.0
1433,324.74,52.0
1641,642.95,42.0
1692,581.02,43.0
1990,294.08,52.0
1921,825.3,39.0
1193,492.35,48.0
1842,394.7,47.0
1800,331.15,27.0
1465,473.6,55.0
1340,484.71,26.0
1058,512.32,49.0
1862,464.26,25.0
1537,575.99,46.0
1477,453.48,59.0
1102,267.8,38.0
1532,482.08,37.0
1944,215.9,46.0
1591,542.45,37.0
1838,382.48,58.0
1981,519.6,42.0
1710,657.69,37.0
1321,386.15,35.0
1548,627.35,31.0
1013,447.99,34.0
1455,710.38,36.0
1220,456.18,35.0
1875,399.14,33.0
1390,582.47,61.0
1677,447.71,30.0
1172,399.03,41.0
1661,442.66,46.0
1683,494.65,46.0
1080,661.06,39.0
1335,267.91,38.0
1224,502.77,45.0
1870,574.99,43.0
1034,523.21,37.0
1869,657.18,24.0
1187,491.08,35.0
1223,477.85,29.0
1642,571.08,33.0
1885,511.92,40.0
1962,453.15,44.0
1967,561.94,58.0
1493,421.7,35.0
1862,426.66,48.0
1310,436.64,43.0
1520,662.37,53.0
1580,113.48,46.0
1539,547.47,30.0
1910,504.11,23.0
1368,298.3,43.0
1474,537.17,35.0
1745,557.09,30.0
1030,570.76,27.0
1826,181.78,42.0
1231,663.97,55.0
1849,411.47,36.0
1997,582.39,46.0
1496,588.93,39.0
1565,394.8,27.0
1963,579.26,47.0
1980,453.74,29.0
1174,251.43,40.0
1297,640.13,37.0
1790,406.99,49.0
1364,397.46,29.0
1085,451.63,44.0
1576,532.67,32.0
1088,493.13,35.0
1053,565.77,4.0
1629,339.26,61.0
1360,410.91,46.0
1475,486.08,32.0
1228,727.75,29.0
1778,486.34,35.0
1830,630.23,47.0
1533,504.63,21.0
1949,441.96,39.0
1758,470.39,58.0
1984,479.79,29.0
1372,572.44,41.0
1468,664.95,62.0
1419,543.16,46.0
1825,642.45,41.0
1531,384.23,45.0
1399,450.24,36.0
1987,413.08,53.0
1183,537.73,36.0
1860,456.92,20.0
1561,587.57,36.0
1089,388.28,30.0
1615,505.16,37.0
1705,582.42,37.0
1382,252.16,52.0
1368,754.6,47.0
1073,466.02,43.0
1268,257.0,40.0
1014,518.97,29.0
1328,504.01,18.0
1794,490.17,41.0
1391,618.94,48.0
1709,589.69,39.0
1995,535.75,35.0
1433,554.02,45.0
1343,487.48,39.0
1194,713.06,57.0
1921,322.5,52.0
1035,516.76,50.0
1916,507.8,48.0
1204,597.59,27.0
1819,398.74,47.0
1650,290.76,44.0
1775,518.82,46.0
1056,533.75,45.0
1109,678.75,45.0
1685,347.56,67.0
1495,638.56,39.0
1717,784.09,49.0
1224,454.67,35.0
1385,345.09,48.0
1063,451.16,49.0
1763,501.68,44.0
1947,567.65,57.0
1960,429.03,31.0
1778,686.62,35.0
1901,366.26,42.0
1351,291.3,49.0
1462,632.81,42.0
1843,227.05,53.0
1319,475.5,33.0
1356,874.12,29.0
1092,498.55,43.0
1694,365.51,39.0
1299,493.11,45.0
1725,493.9,40.0
1493,519.28,37.0
1653,579.47,39.0
1594,375.31,40.0
1388,702.51,37.0
1610,529.41,38.0
1792,587.22,36.0
1433,424.62,49.0
1101,654.37,42.0
1840,469.15,63.0
1377,533.31,42.0
1582,388.03,34.0
1884,380.37,67.0
1337,582.58,44.0
1897,446.77,50.0
1883,397.54,46.0
1777,422.82,46.0
1491,583.87,45.0
1641,424.52,29.0
1059,485.88,44.0
1812,501.8,27.0
1508,269.92,38.0
1391,323.46,33.0
1953,540.35,44.0
1118,411.56,43.0
1774,626.81,45.0
1994,616.02,43.0
1470,586.3,34.0
1327,718.37,37.0
1020,490.03,49.0
1096,577.87,51.0
1814,429.87,29.0
1512,794.28,25.0
1907,738.04,33.0
1714,501.43,50.0
1943,546.39,52.0
1639,663.12,31.0
1349,482.34,43.0
1131,421.21,58.0
1545,604.88,44.0
1598,509.41,54.0
1031,521.96,50.0
1258,399.89,31.0
1475,293.88,38.0
1835,528.34,40.0
1824,608.6,41.0
1881,472.9,49.0
1971,672.37,44.0
1919,415.53,11.0
1032,373.44,27.0
1898,491.93,18.0
1387,490.09,42.0
1797,592.4,42.0
1837,407.0,43.0
1560,664.17,30.0
1797,736.03,47.0
1455,495.3,47.0
1593,649.97,27.0
1143,373.22,25.0
1948,629.03,40.0
1901,625.67,58.0
1791,603.61,57.0
1882,498.13,46.0
1603,145.49,33.0
1223,422.99,49.0
1216,424.89,35.0
1155,382.61,32.0
1788,514.67,19.0
1519,449.72,41.0
1035,401.05,34.0
1635,372.94,41.0
1008,414.14,17.0
1039,634.58,42.0
1468,420.68,16.0
1178,438.21,51.0
1640,445.2,45.0
1958,540.68,37.0
1500,554.75,46.0
1372,134.64,30.0
1067,622.6,41.0
1969,672.36,48.0
1665,373.98,9.0
1423,383.32,36.0
1514,445.97,40.0
1363,409.28,38.0
1889,526.87,55.0
1776,266.42,29.0
1927,365.85,34.0
1450,684.7,21.0
1515,388.61,55.0
1773,649.21,38.0
1328,542.64,36.0
1793,282.89,39.0
1897,576.24,46.0
1961,485.88,43.0
1369,445.34,66.0
1596,529.39,45.0
1853,556.96,35.0
1386,584.91,34.0
1546,641.39,36.0
1113,548.98,25.0
1570,334.92,40.0
1037,443.16,48.0
1544,853.17,34.0
1376,586.94,32.0
1398,784.31,55.0
1202,667.45,26.0
1201,529.02,19.0
1099,536.17,28.0
1397,495.61,25.0
1449,291.46,44.0
1812,502.17,36.0
1815,645.28,38.0
1939,428.04,52.0
1117,549.43,33.0
1420,602.19,48.0
1242,390.84,55.0
1540,445.84,35.0
1226,377.85,47.0
1500,401.34,38.0
1851,345.49,49.0
1212,391.95,24.0
1929,670.33,24.0
1698,390.14,36.0
1112,515.18,31.0
1372,439.66,35.0
1298,641.46,38.0
1672,657.34,47.0
1018,603.69,36.0
1775,536.74,32.0
1670,472.27,36.0
1010,356.98,32.0
1007,733.22,31.0
1152,408.84,24.0
1624,579.64,41.0
1659,627.15,34.0
1549,433.37,50.0
1134,624.56,26.0
1372,591.71,35.0
1460,707.36,58.0
1934,443.68,31.0
1234,345.7,38.0
1254,439.34,28.0
1585,525.06,27.0
1327,506.99,55.0
1361,452.79,42.0
1373,270.9,41.0
1787,556.46,23.0
1208,736.68,44.0
1266,555.71,52.0
1655,573.1,51.0
1996,568.69,47.0
1553,547.65,29.0
1735,611.8,43.0
1857,547.44,47.0
1505,462.48,22.0
1563,404.48,29.0
1420,470.12,49.0
1307,537.7,49.0
1136,462.07,25.0
1418,537.72,48.0
1194,552.7,41.0
1094,599.98,48.0
1489,653.94,34.0
1902,509.36,46.0
1257,343.07,48.0
1024,458.59,36.0
1231,505.29,40.0
1331,279.71,34.0
1605,666.64,57.0
1861,517.09,39.0
1220,545.76,31.0
1296,663.86,33.0
1202,424.38,41.0
1947,568.89,48.0
1342,486.82,27.0
1592,477.91,58.0
1204,407.34,43.0
1992,699.87,45.0
1960,454.94,39.0
1891,583.94,40.0
1999,275.0,39.0
1076,641.6,50.0
1549,626.27,40.0
1706,511.69,48.0
1975,472.77,36.0
1041,548.0,42.0
1454,774.65,32.0
1181,288.41,52.0
1756,593.84,32.0
1194,390.61,37.0
1589,497.61,37.0
1831,470.25,36.0
1975,448.6,47.0
1387,498.74,37.0
1926,363.9,54.0
1636,623.5,32.0
1140,284.7,42.0
1026,564.77,32.0
1314,460.82,44.0
1320,359.49,40.0
1447,524.29,38.0
1792,313.17,52.0
1292,504.77,33.0
1753,329.25,46.0
1235,555.35,32.0
1714,389.08,41.0
1456,445.88,28.0
1891,535.27,33.0
1838,407.29,39.0
1653,493.04,58.0
1605,318.34,41.0
1663,575.71,57.0
1764,711.79,42.0
1066,835.07,36.0
1175,510.94,55.0
1509,594.58,44.0
1614,286.32,34.0
1090,680.33,45.0
1704,593.15,37.0
1165,441.93,20.0
1601,648.46,49.0
1837,469.46,51.0
1826,445.04,58.0
1779,557.04,44.0
1437,372.4,38.0
1050,622.59,48.0
1677,373.28,48.0
1685,373.99,56.0
1738,390.84,40.0
1265,591.14,38.0
1520,425.99,33.0
1086,338.24,45.0
1605,427.32,25.0
1051,496.15,48.0
1178,358.28,46.0
1277,361.8,46.0
1238,753.36,41.0
1584,396.73,55.0
1338,461.23,49.0
1071,2279.65,0.0
1373,449.44,34.0
1579,574.56,31.0
1516,613.78,46.0
1850,463.29,30.0
1237,351.62,51.0
1465,652.93,53.0
1120,488.56,31.0
1412,707.64,38.0
1722,230.53,40.0
1773,523.45,49.0
1836,730.23,56.0
1569,457.61,23.0
1042,472.94,37.0
1503,535.46,37.0
1196,432.94,26.0
1071,462.55,35.0
1090,459.46,44.0
1548,424.71,37.0
1490,647.46,25.0
1825,555.33,69.0
1748,530.08,43.0
1997,597.03,41.0
1382,468.28,29.0
1804,407.1,43.0
1465,427.69,38.0
1153,500.21,21.0
1169,372.89,29.0
1271,439.97,48.0
1917,438.07,59.0
1109,754.95,44.0
1150,167.14,51.0
1430,478.45,38.0
1450,707.08,39.0
1642,514.62,51.0
1779,590.41,57.0
1022,511.98,53.0
1366,419.92,29.0
1650,230.97,39.0
1819,524.65,43.0
1238,406.93,37.0
1433,403.96,44.0
1952,440.12,48.0
1703,709.38,50.0
1126,788.58,57.0
1941,526.06,37.0
1540,444.23,26.0
1632,358.73,44.0
1197,556.22,59.0
1685,713.95,35.0
1655,470.32,47.0
1481,214.52,47.0
1178,580.41,42.0
1868,618.25,40.0
1522,309.7,31.0
1650,521.18,17.0
1958,554.15,29.0
1436,491.23,36.0
1764,405.11,51.0
1856,621.91,39.0
1313,451.59,35.0
1018,321.78,31.0
1159,254.06,47.0
1817,651.3,54.0
1121,574.0,51.0
1071,510.56,46.0
1054,447.17,25.0
1459,436.52,36.0
1168,370.91,59.0
1610,448.23,51.0
1581,245.59,25.0
1148,411.67,39.0
1628,462.69,44.0
1025,573.19,32.0
1247,495.21,17.0
1896,595.39,41.0
1720,661.9,32.0
1226,626.98,32.0
1922,556.46,36.0
1945,501.42,39.0
1625,382.31,40.0
1705,588.79,31.0
1483,701.57,38.0
1832,541.05,22.0
1009,730.07,43.0
1094,316.93,11.0
1120,361.5,37.0
1125,602.62,49.0
1548,531.71,29.0
1068,657.65,47.0
1296,498.14,52.0
1685,395.84,7.0
1500,474.37,38.0
1972,316.08,11.0
1044,364.57,39.0
1634,616.69,40.0
1381,604.73,15.0
1983,543.56,59.0
1026,293.47,43.0
1704,456.99,32.0
1496,353.0,55.0
1851,641.18,22.0
1135,429.95,28.0
1706,369.71,17.0
1048,503.58,58.0
1607,423.18,43.0
1506,678.05,47.0
1120,411.82,43.0
1760,332.09,46.0
1984,241.65,41.0
1216,496.31,43.0
1625,432.57,41.0
1525,328.53,34.0
1573,642.71,40.0
1042,580.07,43.0
1922,496.61,41.0
1751,663.72,25.0
1095,579.5,27.0
1026,401.26,51.0
1835,375.29,37.0
1894,598.16,46.0
1241,547.56,29.0
1486,520.37,25.0
1970,398.42,32.0
1239,572.95,38.0
1303,409.34,33.0
1066,487.76,53.0
1280,673.63,42.0
1191,420.7,58.0
1118,311.24,44.0
1151,373.69,16.0
1776,619.32,51.0
1391,530.57,25.0
1230,484.53,42.0
1350,438.91,32.0
1760,558.24,61.0
1570,398.11,54.0
1528,536.68,33.0
1170,412.25,39.0
1862,392.28,42.0
1963,423.5,49.0
1131,454.95,40.0
1356,494.14,30.0
1647,528.25,33.0
1041,57.4,40.0
1304,403.08,52.0
1005,453.01,44.0
1328,680.61,32.0
1169,370.4,46.0
1967,519.54,36.0
1799,679.4,49.0
1910,342.44,65.0
